Price,Close,Close,Dividends,Dividends,High,High,Low,Low,Open,Open,Stock Splits,Stock Splits,Volume,Volume
Ticker,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA
Date,,,,,,,,,,,,,,
2016-04-27,22.275341033935547,0.9136525392532349,0.0,0.0,22.478009608728666,0.9141423249661017,21.788025389225364,0.8894092849597606,21.86089496963022,0.8911234473783766,0.0,0.0,458408400,352396000
2016-04-28,21.59446907043457,0.8864704966545105,0.0,0.0,22.289006986088413,0.9134074789946403,21.462392392593525,0.8842666073816533,22.227523973906194,0.9080200708497611,0.0,0.0,328970800,381224000
2016-04-29,21.346248626708984,0.8700636625289917,0.0,0.0,21.569412652619413,0.8847565334433287,21.066156934707926,0.8605132789193889,21.403178030147128,0.8827975073417954,0.0,0.0,274126000,321904000
2016-05-02,21.323476791381836,0.881572961807251,0.0,0.0,21.42367309540397,0.8869603704880163,21.04110744236649,0.8742265272703555,21.398624019398437,0.8783895010028357,0.0,0.0,192640400,256076000
2016-05-03,21.674175262451172,0.8710432052612305,0.0,0.0,21.801696645016722,0.8752061796570547,21.332598641423267,0.8634519058787608,21.451011105612917,0.8715329909954432,0.0,0.0,227325200,224024000
2016-05-04,21.448726654052734,0.8512078523635864,0.0,0.0,21.8381236387736,0.8612479637192969,21.364470495575365,0.8423921177756126,21.67872023657435,0.8605133143049423,0.0,0.0,164102000,525764000
2016-05-05,21.361665725708008,0.8563504219055176,0.1425,0.0,21.55182254759705,0.8663905926072097,21.233367989457836,0.8499834986274414,21.53578533056578,0.8583095066595418,0.0,0.0,143562000,246884000
2016-05-06,21.242530822753906,0.8651660084724426,0.0,0.0,21.409775824248413,0.8673699565473881,21.043209641597333,0.8531668134656643,21.391448826059936,0.8548809758403073,0.0,0.0,174799600,183240000
2016-05-09,21.258567810058594,0.8639417886734009,0.0,0.0,21.48308882980104,0.8710433031194849,21.21274594526647,0.8568402158430292,21.30667945714626,0.8673701140452053,0.0,0.0,131745600,333336000
2016-05-10,21.402904510498047,0.8805937170982361,0.0,0.0,21.437270474935442,0.8820630161300017,21.10277870012431,0.8610032190328006,21.38228598059095,0.8693291690337528,0.0,0.0,134747200,269676000
2016-05-11,21.194419860839844,0.8830424547195435,0.0,0.0,21.437269636966946,0.8928377029243432,21.182963957166663,0.8783896943069781,21.41665110786581,0.8832873767936626,0.0,0.0,114876400,328176000
2016-05-12,20.697263717651367,0.8710432052612305,0.0,0.0,21.25627828538073,0.8933274344429893,20.49794426775732,0.8553708207620783,21.24253259860889,0.889409323722131,0.0,0.0,305258800,670540000
2016-05-13,20.738500595092773,1.0035239458084106,0.0,0.0,21.00197063721881,1.0040136730895255,20.619367242335354,0.9550374419216641,20.619367242335354,0.9596901430136199,0.0,0.0,177571200,2110256000
2016-05-16,21.5082950592041,1.0331547260284424,0.0,0.0,21.625138654728065,1.0480925783597614,20.997393828996316,0.992749299166198,21.16693039549378,0.9959327605786344,0.0,0.0,245039200,973032000
2016-05-17,21.418949127197266,1.0353584289550781,0.0,0.0,21.696164973025397,1.0427048043555238,21.308980100516866,1.015278094872228,21.661800744641624,1.0285016640078555,0.0,0.0,187667600,628392000
2016-05-18,21.664091110229492,1.0618059635162354,0.0,0.0,21.813009179624565,1.0738052190758687,21.510591726235493,1.0285020478679863,21.57245083484133,1.0285020478679863,0.0,0.0,168249600,541072000
2016-05-19,21.58160400390625,1.066458821296692,0.0,0.0,21.682410360156975,1.0740501806012237,21.43726906030444,1.0561738442533284,21.682410360156975,1.0576430266007353,0.0,0.0,121768400,398880000
2016-05-20,21.815292358398438,1.0855590105056763,0.0,0.0,21.863404008934427,1.0899669054882994,21.654918442019596,1.071355871185128,21.682411562865394,1.0730700331058387,0.0,0.0,128104000,391084000
2016-05-23,22.092512130737305,1.0872737169265747,0.0,0.0,22.266631765300417,1.0943752317589834,21.918392496174196,1.0806619295257578,21.96421437259915,1.0902123150532892,0.0,0.0,152074400,413636000
2016-05-24,22.429290771484375,1.1136665344238281,0.0,0.002875,22.472819360016192,1.1171038790711698,22.18643924737703,1.0876417110045054,22.27349992029165,1.0905879395183502,0.0,0.0,140560800,415788000
2016-05-25,22.823348999023438,1.1090021133422852,0.0,0.0,22.850840369855014,1.1217689119506522,22.47740135001435,1.1001634253767048,22.605699075029467,1.1171041854414925,0.0,0.0,152675200,458076000
2016-05-26,23.00434112548828,1.120786428451538,0.0,0.0,23.0776543599401,1.1288884970439532,22.59882593185994,1.1077740188052887,22.837094380809702,1.1109657463438694,0.0,0.0,225324800,309964000
2016-05-27,22.990602493286133,1.126924991607666,0.0,0.0,23.01809562220214,1.1286436060494944,22.738588262630604,1.1183318023266955,22.78211861309943,1.1220146479064665,0.0,0.0,145364800,277416000
2016-05-31,22.878339767456055,1.1470571756362915,0.0,0.0,23.002056213927727,1.149512405616065,22.640071249946818,1.1310985319831899,22.81877220109727,1.1318351478058457,0.0,0.0,169228800,412524000
2016-06-01,22.557588577270508,1.1492663621902466,0.0,0.0,22.805021414911806,1.1603145406557127,22.52780567471064,1.1382180666530268,22.68588630882133,1.141655293340739,0.0,0.0,116693200,387132000
2016-06-02,22.388057708740234,1.1573684215545654,0.0,0.0,22.41554908793387,1.1671891026113683,22.13833327753376,1.1441103967633042,22.360564581620658,1.1554041916858027,0.0,0.0,160766400,329208000
2016-06-03,22.433876037597656,1.1411645412445068,0.0,0.0,22.514062133682277,1.1475479977206902,22.326196816601538,1.1210321736330309,22.404093129887883,1.146075000446301,0.0,0.0,114019600,461076000
2016-06-06,22.596538543701172,1.1352719068527222,0.0,0.0,23.343418458283416,1.1529491573560078,22.34910742452468,1.1293794509943735,22.449912047920396,1.1441104735684846,0.0,0.0,93170000,322512000
2016-06-07,22.688182830810547,1.1374824047088623,0.0,0.0,22.880631218403135,1.1485307095076664,22.67214561083832,1.1369914053623804,22.73858602155922,1.1421472497159952,0.0,0.0,89638000,193400000
2016-06-08,22.66756248474121,1.1337991952896118,0.0,0.0,22.80960592230232,1.1419012664345014,22.60799492335308,1.1244695092265746,22.685889486154238,1.137727422541521,0.0,0.0,83392400,234616000
2016-06-09,22.83022117614746,1.1632612943649292,0.0,0.0,22.908115721799902,1.1649799084858385,22.55758677051321,1.1274157803324676,22.566751143165032,1.1298710102605134,0.0,0.0,106405600,472168000
2016-06-10,22.64236068725586,1.134290099143982,0.0,0.0,22.761494061032366,1.1598239253518712,22.562174594528816,1.132816984780312,22.573628751817978,1.149512241877974,0.0,0.0,126851600,400024000
2016-06-13,22.300992965698242,1.1487758159637451,0.0,0.0,22.708799744951968,1.171117917587064,22.24600846936512,1.1355179015720034,22.610284908895412,1.1355179015720034,0.0,0.0,152082000,475588000
2016-06-14,22.328487396240234,1.150985598564148,0.0,0.0,22.56217457821953,1.1563869409869134,22.165823680275604,1.133308339550223,22.296412959172603,1.1460752553420475,0.0,0.0,127727600,298344000
2016-06-15,22.255168914794922,1.1627700328826904,0.0,0.0,22.546132058543318,1.1728362157587346,22.229967327606467,1.1477935083301531,22.410959750175675,1.1605604201033917,0.0,0.0,117780800,301036000
2016-06-16,22.349111557006836,1.1674349308013916,0.0,0.0,22.3949316899386,1.1693990441514535,22.010036630363278,1.1428832212461555,22.097095582104043,1.1541770193487426,0.0,0.0,125307200,246456000
2016-06-17,21.840492248535156,1.1470571756362915,0.0,0.0,22.142909562593,1.169153777167018,21.833619405840153,1.1423923323321687,22.136036719898,1.1689082775834023,0.0,0.0,244032800,471000000
2016-06-20,21.787797927856445,1.1676806211471558,0.0,0.0,22.124581209289385,1.1826571488624,21.771760711975137,1.1647343921047262,21.993991951991454,1.165471007901236,0.0,0.0,137647600,293768000
2016-06-21,21.973371505737305,1.1605603694915771,0.0,0.0,22.07417610479656,1.1757823929033426,21.6915727393602,1.1588416387615668,21.751140285117,1.1725906650992237,0.0,0.0,142185600,212508000
2016-06-22,21.89089584350586,1.1595784425735474,0.0,0.0,22.19789447591358,1.170626741924961,21.84507397812195,1.157614329084179,22.051268002535945,1.1630156704478904,0.0,0.0,116876400,202620000
2016-06-23,22.016908645629883,1.1905136108398438,0.0,0.0,22.060438993822494,1.1917412256729574,21.82217046612108,1.169890126516354,21.980252890251336,1.1706267422449397,0.0,0.0,128960800,297880000
2016-06-24,21.39832878112793,1.1227507591247559,0.0,0.0,21.687000510630124,1.16277011086147,21.226500662030958,1.1121935764946007,21.286068232737193,1.141655628529372,0.0,0.0,301245600,1017684000
2016-06-27,21.086742401123047,1.1107200384140015,0.0,0.0,21.318138040621385,1.1220138324256015,20.96302597251777,1.0942702877524424,21.306682136001665,1.1134206493901657,0.0,0.0,181958400,449088000
2016-06-28,21.441852569580078,1.126924991607666,0.0,0.0,21.457891535104448,1.1330628334302941,21.109652313066523,1.1114573445593818,21.283771924085485,1.1318353353088655,0.0,0.0,161779600,381920000
2016-06-29,21.62742805480957,1.1453384160995483,0.0,0.0,21.661794020451723,1.1541771024186542,21.451016913545132,1.1337991176316555,21.528913218862392,1.1367453464046908,0.0,0.0,146124000,318932000
2016-06-30,21.902353286743164,1.154177188873291,0.0,0.0,21.941300567221916,1.1612971447149574,21.604518982703325,1.137973046479606,21.636593419324143,1.1473026155306647,0.0,0.0,143345600,430940000
2016-07-01,21.968791961669922,1.1455841064453125,0.0,0.0,22.101672758884774,1.1627703657691375,21.840494225283482,1.141655878808228,21.877149972282936,1.1477938369290095,0.0,0.0,104106000,218488000
2016-07-05,21.762596130371094,1.1625250577926636,0.0,0.0,21.85652964243682,1.164489171934947,21.641171247301095,1.13011676469357,21.85423811221132,1.1392008365035686,0.0,0.0,110820800,371084000
2016-07-06,21.886314392089844,1.1698904037475586,0.0,0.0,21.916099043760514,1.1767649781989993,21.62055454502622,1.1485304157055591,21.67324750918491,1.1544228746434162,0.0,0.0,123796400,273104000
2016-07-07,21.980247497558594,1.2003341913223267,0.0,0.0,22.108545231795535,1.2045080345644277,21.906934256862407,1.1723452545696817,21.925261256092302,1.177746595466709,0.0,0.0,100558400,395400000
2016-07-08,22.149784088134766,1.2484554052352905,0.0,0.0,22.197895738580492,1.2543478612923136,22.005449136797587,1.2084360615034992,22.106253750525305,1.2131009030366817,0.0,0.0,115648400,481932000
2016-07-11,22.218517303466797,1.2771815061569214,0.0,0.0,22.37201663729558,1.2865110761929182,22.16124127610451,1.2649055897443462,22.16582258920621,1.2663787043967278,0.0,0.0,95179600,448776000
2016-07-12,22.31932258605957,1.296331763267517,0.0,0.0,22.38347145894286,1.3081165623574984,22.250592399938487,1.2752171608349183,22.26204655699582,1.2914214205573744,0.0,0.0,96670000,436760000
2016-07-13,22.193323135375977,1.2958400249481201,0.0,0.0,22.37660543548881,1.3061518216392656,22.186448541535377,1.293875912221342,22.317039605613406,1.2987862525741616,0.0,0.0,103568800,324604000
2016-07-14,22.63319206237793,1.3090990781784058,0.0,0.0,22.679012178781466,1.320883998999087,22.296408788243205,1.291912930434664,22.31244600377698,1.3027157354963381,0.0,0.0,155676000,316892000
2016-07-15,22.63090705871582,1.293876051902771,0.0,0.0,22.750042192403075,1.2997685077909789,22.56675817808079,1.2727615743990413,22.662981499033332,1.2924029379307191,0.0,0.0,120548000,428616000
2016-07-18,22.871463775634766,1.3005057573318481,0.0,0.0,22.940193960044155,1.3117995595923322,22.58966495057189,1.2955954136130214,22.612575012041685,1.3098354455191674,0.0,0.0,145975600,252992000
2016-07-19,22.880626678466797,1.3140088319778442,0.0,0.0,22.910409581669775,1.3191646735232512,22.759200039426496,1.2973135755004175,22.809603220174257,1.2997688050392522,0.0,0.0,95119600,382652000
2016-07-20,22.901248931884766,1.3311951160430908,0.0,0.0,23.015800998419557,1.3383151888269378,22.850845742941324,1.3130268603416142,22.910413306958645,1.3184282020172422,0.0,0.0,105104000,296460000
2016-07-21,22.779821395874023,1.3066436052322388,0.0,0.0,23.13951477342509,1.3324229368337517,22.7110894647035,1.3022242611392258,22.871463388126177,1.3282490923450474,0.0,0.0,130808000,361308000
2016-07-22,22.603416442871094,1.3422431945800781,0.0,0.0,22.750042960106494,1.3422431945800781,22.523228591445452,1.30173284601704,22.740878584288534,1.3113080299566475,0.0,0.0,113254800,315768000
2016-07-25,22.300992965698242,1.3670406341552734,0.0,0.0,22.644649126650098,1.3702323626753752,22.20476966013387,1.3444530349471373,22.509478542346667,1.3503454928524952,0.0,0.0,161531600,312528000
2016-07-26,22.147491455078125,1.3903647661209106,0.0,0.0,22.44532746444748,1.3974847214382617,22.090215433885973,1.377106853697267,22.181857417378502,1.3790709671911783,0.0,0.0,224959200,514508000
2016-07-27,23.58626937866211,1.3763700723648071,0.0,0.0,23.90701550881031,1.4048501243511313,23.540449252037703,1.3680225032162032,23.888686758990236,1.4023948949753053,0.0,0.0,369379200,446676000
2016-07-28,23.904727935791016,1.3793164491653442,0.0,0.0,23.929929533984577,1.3896281326808073,23.55649037118394,1.375142605606156,23.558781902272287,1.37956194871498,0.0,0.0,159479200,221916000
2016-07-29,23.874942779541016,1.4019038677215576,0.0,0.0,23.95283909788922,1.4055865946394173,23.753517862161615,1.3596749067099811,23.870361465720965,1.3844721141336291,0.0,0.0,110934800,409588000
2016-08-01,24.296489715576172,1.392819881439209,0.0,0.0,24.319399775247465,1.412952366738533,23.92075914360535,1.3837358126102142,23.92075914360535,1.4077965249050288,0.0,0.0,152671600,301120000
2016-08-02,23.936796188354492,1.375879168510437,0.0,0.0,24.301070853912226,1.4001853790682275,23.826825455625922,1.3626212567646945,24.296489541181057,1.399448763375804,0.0,0.0,135266400,282748000
2016-08-03,24.236919403076172,1.379562258720398,0.0,0.0,24.248373557645174,1.382262988516867,24.00323227642448,1.3665498430912972,24.012396648834873,1.3741609161992792,0.0,0.0,120810400,299828000
2016-08-04,24.386646270751953,1.4050958156585693,0.1425,0.0,24.41659051324774,1.411479272420871,24.250741692729378,1.383490332732516,24.31984595374348,1.3861909449284002,0.0,0.0,109634800,272712000
2016-08-05,24.757505416870117,1.4289108514785767,0.0,0.0,24.796663683124955,1.4296473500574178,24.45805592309816,1.4144253257819994,24.478786149682044,1.4212997808049765,0.0,0.0,162213600,371588000
2016-08-08,24.962509155273438,1.442169189453125,0.0,0.0,24.962509155273438,1.451989875842628,24.683791683108627,1.426947043599124,24.76671433564365,1.4485526473134835,0.0,0.0,112148800,305064000
2016-08-09,25.06386375427246,1.4458516836166382,0.0,0.0,25.09380975871427,1.4598462121394329,24.87958862588311,1.4421689560844597,24.930264857343435,1.449288911589578,0.0,0.0,105260800,372344000
2016-08-10,24.877277374267578,1.436522126197815,0.0,0.0,25.084588370531964,1.4608283408096623,24.82199502772845,1.4318572829403726,25.040822227600007,1.4586187275074245,0.0,0.0,96034000,375740000
2016-08-11,24.86115837097168,1.465738296508789,0.0,0.0,25.09150357898313,1.4718762527037992,24.84273033255609,1.441186588800525,24.99706120014909,1.4441328171398722,0.0,0.0,109938000,681064000
2016-08-12,24.91874885559082,1.5477412939071655,0.0,0.0,24.978639111796838,1.5560888638363088,24.82661040544189,1.4885716886928253,24.82661040544189,1.5197523554219694,0.0,0.0,74641600,1425744000
2016-08-15,25.218198776245117,1.546268105506897,0.0,0.0,25.232018928896863,1.559035017871277,24.895715074344274,1.525399123147567,24.90953522699602,1.5494598335979919,0.0,0.0,103472800,573304000
2016-08-16,25.195154190063477,1.5369389057159424,0.0,0.0,25.3909489914745,1.5465139752092958,25.155995932738946,1.5322740622299522,25.25274048285632,1.5440588622056142,0.0,0.0,135177600,287652000
2016-08-17,25.158306121826172,1.5013386011123657,0.0,0.0,25.19285825755795,1.5403759587796826,24.95560119614355,1.4893083029132659,25.130664061761827,1.5369387307227969,0.0,0.0,101424000,595212000
2016-08-18,25.126054763793945,1.524662733078003,0.0,0.0,25.245833494187732,1.5271178456688057,25.112232856806443,1.4932364489988104,25.160606895171092,1.4991289065316074,0.0,0.0,87938800,331684000
2016-08-19,25.1905517578125,1.5285907983779907,0.0,0.0,25.266566097232403,1.5401300955994166,24.96020655282694,1.5172970006825002,25.054647173025906,1.523925956169877,0.0,0.0,101472400,291560000
2016-08-22,24.994762420654297,1.5349743366241455,0.0,0.0,25.13066526835785,1.5371840666195815,24.84273371909299,1.5150874690959477,25.075382902969515,1.5332557227786885,0.0,0.0,103280800,244748000
2016-08-23,25.073078155517578,1.5473963022232056,0.0,0.002875,25.181340695757115,1.5574810388825893,24.999367751562204,1.5429688139504647,25.01318790311801,1.55059391309448,0.0,0.0,85030800,339764000
2016-08-24,24.884193420410156,1.5235366821289062,0.0,0.0,25.05004225722734,1.5535450472365828,24.80357294623362,1.5164036067271969,25.008580048023042,1.5528071914174506,0.0,0.0,94700400,298448000
2016-08-25,24.778228759765625,1.5134520530700684,0.0,0.0,24.849635196909777,1.5247666640883948,24.573221708214785,1.4945124622456651,24.736766560721964,1.5240288082184648,0.0,0.0,100344800,406032000
2016-08-26,24.633115768432617,1.525750756263733,0.0,0.0,24.865763150557022,1.5343596621265436,24.487997170539362,1.5053352168890153,24.741378291497625,1.517387802384496,0.0,0.0,111065200,300024000
2016-08-29,24.605472564697266,1.524766206741333,0.0,0.0,24.7482872119042,1.5380485467163587,24.483389897962862,1.5223065706251235,24.559404230704985,1.531899397782086,0.0,0.0,99881200,274652000
2016-08-30,24.416589736938477,1.5159118175506592,0.0,0.0,24.531762330037242,1.5309159425960361,24.30141714383971,1.511730282396603,24.370521402656692,1.5227989415337786,0.0,0.0,99455600,285544000
2016-08-31,24.439620971679688,1.5087785720825195,0.0,0.0,24.54788347738569,1.523044840758986,24.33366240962963,1.5043512024109673,24.33827029694151,1.5188634230372389,0.0,0.0,118649600,388544000
2016-09-01,24.584741592407227,1.553299069404602,0.0,0.0,24.600865684552577,1.5589563157862207,24.329058304535067,1.5087784850083943,24.44883702370135,1.5100083619739715,0.0,0.0,106806000,428492000
2016-09-02,24.815088272094727,1.538048505783081,0.0,0.0,24.877280700592696,1.5582180843792,24.60547330412378,1.5205847496890261,24.808176440133312,1.556496303957427,0.0,0.0,107210000,323148000
2016-09-06,24.808177947998047,1.5525611639022827,0.0,0.0,24.94638647731726,1.5525611639022827,24.76441355394845,1.53558930673102,24.85424804356927,1.5434603554508548,0.0,0.0,107521600,306812000
2016-09-07,24.960201263427734,1.5296860933303833,0.0,0.0,25.052339677375492,1.5552669740614178,24.66305580107811,1.5208312362321599,24.83811861183944,1.5476418767771587,0.0,0.0,169457200,397988000
2016-09-08,24.30602264404297,1.5407549142837524,0.0,0.0,24.709126709435964,1.543214668744765,24.24152627476317,1.510746660499708,24.704520579084946,1.5282104245651944,0.0,0.0,212008000,315808000
2016-09-09,23.755502700805664,1.4640122652053833,0.0,0.0,24.352097754413123,1.532391838687122,23.755502700805664,1.4512218245127504,24.103324486714385,1.5237829333315187,0.0,0.0,186228000,697760000
2016-09-12,24.287595748901367,1.494266390800476,0.0,0.0,24.352092116544448,1.497218048850915,23.617290447908882,1.4098987708443522,23.644932501496296,1.4445805770057092,0.0,0.0,181171200,598260000
2016-09-13,24.865766525268555,1.4726208448410034,0.0,0.0,25.05925742958814,1.507794548965888,24.702221625159698,1.4642578933042332,24.764415820524594,1.4905766247754695,0.0,0.0,248704800,471768000
2016-09-14,25.745689392089844,1.4856576919555664,0.0,0.0,26.035924916891314,1.4905770836261127,25.01549532675592,1.4637664400722776,25.045441335818033,1.4760648606048687,0.0,0.0,443554800,319048000
2016-09-15,26.62099266052246,1.5419846773147583,0.0,0.0,26.65784873325689,1.5437064583949325,26.141874259340533,1.4846736458656364,26.227102609493194,1.4881173253135245,0.0,0.0,359934400,515212000
2016-09-16,26.471269607543945,1.545674204826355,0.0,0.0,26.749987084922154,1.5557589394243274,26.268566466921897,1.5279643726430063,26.51733970136331,1.5473959859214346,0.0,0.0,319547600,902444000
2016-09-19,26.16261100769043,1.5660897493362427,0.0,0.0,26.76150823961863,1.6051989280167855,26.0865966618679,1.5547751375444636,26.53346695954564,1.5619082139248617,0.0,0.0,188092000,417128000
2016-09-20,26.160306930541992,1.5518234968185425,0.0,0.0,26.28699750626958,1.5840455514561498,25.916141556297465,1.5432145912126123,26.040528187722387,1.5840455514561498,0.0,0.0,138057200,331112000
2016-09-21,26.155698776245117,1.5953601598739624,0.0,0.0,26.257049471593344,1.5983118181573859,25.900015457658412,1.5562509808374547,26.224801283428757,1.5564969328131497,0.0,0.0,144012800,336212000
2016-09-22,26.402172088623047,1.5992953777313232,0.0,0.0,26.475882495258922,1.6096261801192018,26.259357406905846,1.5901945696060176,26.33997788957091,1.6047067895065295,0.0,0.0,124296000,308732000
2016-09-23,25.962203979492188,1.59757399559021,0.0,0.0,26.44132235633723,1.6059369499901557,25.69500449531711,1.5904409184722557,26.356094010513754,1.601263627436184,0.0,0.0,209924800,276132000
2016-09-26,26.001359939575195,1.5825692415237427,0.0,0.0,26.118836458327316,1.588964460113138,25.695002225220566,1.5626457300510144,25.715732445203514,1.579371632229045,0.0,0.0,119477600,230040000
2016-09-27,26.049741744995117,1.636682391166687,0.0,0.0,26.07047372996042,1.639142144547673,25.876982818994513,1.575681985140691,26.029011517424486,1.5764198407824885,0.0,0.0,98429600,402752000
2016-09-28,26.24783706665039,1.6425862312316895,0.0,0.0,26.406775830517567,1.6438161083158578,26.12805832572939,1.6216787899509655,26.18794857488717,1.6391426692260456,0.0,0.0,118564400,319788000
2016-09-29,25.84012794494629,1.6578363180160522,0.0,0.0,26.213287849822066,1.6630017783423323,25.75259739029897,1.6246304575615942,26.065867043366246,1.639880534717061,0.0,0.0,143548000,336684000
2016-09-30,26.040523529052734,1.6853848695755005,0.0,0.0,26.11423391699978,1.7018648220698824,25.752592051541733,1.6570982859194532,25.90461895782252,1.6669370670291594,0.0,0.0,145516400,429932000
2016-10-03,25.918441772460938,1.6836634874343872,0.0,0.0,26.04052620769493,1.7097363943816977,25.863159415162638,1.6807119460269626,25.962207923910753,1.685385386079426,0.0,0.0,86807200,242596000
2016-10-04,26.029010772705078,1.6799736022949219,0.0,0.0,26.330762459119715,1.7144093391394097,25.94378240565451,1.6674291142509363,26.04283092402342,1.686122870339035,0.0,0.0,118947200,281624000
2016-10-05,26.040523529052734,1.6782515048980713,0.0,0.0,26.181034230669646,1.7114574757030798,25.957599122938024,1.673086162938406,26.12114399127696,1.694239551883352,0.0,0.0,85812400,305440000
2016-10-06,26.234020233154297,1.6563608646392822,0.0,0.0,26.33767489210863,1.6684133336098403,26.058957352076412,1.629796054844142,26.19025407353613,1.6580826459207905,0.0,0.0,115117200,360212000
2016-10-07,26.273176193237305,1.644308090209961,0.0,0.0,26.38834880745615,1.6718567048490405,26.146487372033345,1.6396346508985276,26.330762500346726,1.6674292175085974,0.0,0.0,97433600,286260000
2016-10-10,26.731569290161133,1.6504570245742798,0.0,0.0,26.892810276225493,1.6617716339624753,26.425209659243905,1.6349608806629943,26.49431218581651,1.652916661073879,0.0,0.0,144944000,287876000
2016-10-11,26.78915023803711,1.6265983581542969,0.0,0.0,27.339675182474256,1.647505801712068,26.766114309735297,1.6140538685621248,27.111632145527377,1.6450461645633847,0.0,0.0,256164000,388540000
2016-10-12,27.028697967529297,1.6339771747589111,0.0,0.0,27.176120474387048,1.6425860789750333,26.892795178058655,1.6064285639797968,27.03100191100672,1.6199568587890636,0.0,0.0,150347200,419920000
2016-10-13,26.945775985717773,1.6074126958847046,0.0,0.0,27.05173454212177,1.6184813562733216,26.65554060932787,1.5668276859848074,26.902009845557473,1.6147918419062983,0.0,0.0,140769600,390116000
2016-10-14,27.095500946044922,1.6231545209884644,0.0,0.0,27.21988754520478,1.6381586451892596,26.980328364311067,1.6135616914287279,27.15308723691185,1.6270899866751385,0.0,0.0,142608800,330636000
2016-10-17,27.077077865600586,1.6138076782226562,0.0,0.0,27.14387642438635,1.6381586805645605,26.89971108464789,1.6115939933870393,27.026401642471246,1.6229086040899705,0.0,0.0,94499600,195328000
2016-10-18,27.058650970458984,1.6384047269821167,0.0,0.0,27.229105926673764,1.6477516053381445,27.054043082310404,1.629549869841563,27.222195851845306,1.6361910420188623,0.0,0.0,98214000,269372000
2016-10-19,26.97803497314453,1.6349612474441528,0.0,0.0,27.125455785233186,1.6425863451497775,26.213288851411615,1.6189731961037503,27.00797922149561,1.6273362670260703,0.0,0.0,80138400,199060000
2016-10-20,26.964210510253906,1.665953278541565,0.0,0.0,27.037920909317755,1.6713646906966781,26.796059486168186,1.6307796859709889,26.91814216986195,1.6541467636997822,0.0,0.0,96503200,312084000
2016-10-21,26.858251571655273,1.6612796783447266,0.0,0.0,26.929659782945734,1.664231218594755,26.78454117355137,1.6455375830028498,26.906623855655223,1.660049801489499,0.0,0.0,92770800,279508000
2016-10-24,27.100120544433594,1.7392524480819702,0.0,0.0,27.120850774554814,1.741220181111529,26.950395771999066,1.6723485867766674,26.973429946820943,1.6725946560319582,0.0,0.0,94154800,339836000
2016-10-25,27.238323211669922,1.7677849531173706,0.0,0.0,27.263661327342117,1.7783617092394217,27.02179813497832,1.727937917572189,27.169218940310376,1.7363008713055896,0.0,0.0,192516000,397460000
2016-10-26,26.625600814819336,1.7749181985855103,0.0,0.0,26.65093892740172,1.7943498129647841,26.10041404019242,1.7513050485741264,26.330759240109096,1.7530268297667488,0.0,0.0,264536800,333792000
2016-10-27,26.369918823242188,1.7385145425796509,0.0,0.0,26.687794561203763,1.7918899921488738,26.282386523990255,1.7313814660869498,26.57953203785177,1.7884464298911875,0.0,0.0,138248000,388664000
2016-10-28,26.194856643676758,1.735562801361084,0.0,0.0,26.5380705024691,1.77344209911367,26.13266245501712,1.7323651914495817,26.22940877544384,1.7468774120258213,0.0,0.0,151446800,290856000
2016-10-31,26.15339469909668,1.7503210306167603,0.0,0.0,26.312333452381207,1.7618815936051495,26.075076415813566,1.7402361793699441,26.178732812153473,1.741220104485193,0.0,0.0,105677600,252388000
2016-11-01,25.681190490722656,1.6984211206436157,0.0,0.0,26.206377360322247,1.7663087750864854,25.460059269701496,1.6797273677010083,26.13497089780143,1.7567159467008073,0.0,0.0,175303200,473224000
2016-11-02,25.704221725463867,1.6912883520126343,0.0,0.0,25.879284581119336,1.7345790665408842,25.6212990647792,1.6883366937263264,25.660457329595896,1.7114579387773765,0.0,0.0,113326800,295848000
2016-11-03,25.428707122802734,1.6716104745864868,0.1425,0.0,25.80609692592681,1.7006349135070267,25.36387959995124,1.6391424740702925,25.694964534300677,1.6991590846392433,0.0,0.0,107730400,309664000
2016-11-04,25.19948959350586,1.662018060684204,0.0,0.0,25.525944700136186,1.6905506028707538,25.030475257247375,1.6376670542153131,25.127716527402992,1.6605422314478273,0.0,0.0,123348000,328780000
2016-11-07,25.562997817993164,1.7530266046524048,0.0,0.0,25.586150256096357,1.764095263633627,25.343045239968344,1.7094899418796148,25.48659318247661,1.7107198189414243,0.0,0.0,130240000,487580000
2016-11-08,25.713489532470703,1.7503210306167603,0.0,0.0,25.866298803406334,1.76532515557722,25.39861142849831,1.7340870285841228,25.539843597180827,1.7596677914177234,0.0,0.0,97016800,429884000
2016-11-09,25.671810150146484,1.7208045721054077,0.0,0.0,25.77368298042412,1.7439258154339885,25.0165876062192,1.6903044181858502,25.44028227509186,1.7028487890368242,0.0,0.0,236705600,456532000
2016-11-10,24.95638656616211,1.6669368743896484,0.0,0.0,25.720427393025112,1.7586836207868477,24.502592202993334,1.6420939725517376,25.720427393025112,1.758437668880657,0.0,0.0,228538000,869280000
2016-11-11,25.104562759399414,2.1637959480285645,0.0,0.0,25.20643557018502,2.1834735099370453,24.669291073490573,1.9308625802262567,24.801261866364122,1.9557056018301064,0.0,0.0,136575600,2175344000
